Iterations,fitness,chromosome
2580,0.003750423027502482,[3.15, 0.53]
2590,0.003750423027502482,[3.15, 0.53]
2600,0.003750423027502482,[3.15, 0.53]
2610,0.003750423027502482,[3.15, 0.53]
2620,0.003750423027502482,[3.15, 0.53]
2630,0.003750423027502482,[3.15, 0.53]
2640,0.003750423027502482,[3.15, 0.53]
2650,0.003750423027502482,[3.15, 0.53]
2660,0.003750423027502482,[3.15, 0.53]
2670,0.003750423027502482,[3.15, 0.53]
2680,0.003750423027502482,[3.15, 0.53]
2690,0.003750423027502482,[3.15, 0.53]
2700,0.003750423027502482,[3.15, 0.53]
2710,0.003750423027502482,[3.15, 0.53]
2720,0.003750423027502482,[3.15, 0.53]
2730,0.003750423027502482,[3.15, 0.53]
2740,0.003750423027502482,[3.15, 0.53]
2750,0.003750423027502482,[3.15, 0.53]
2760,0.003750423027502482,[3.15, 0.53]
2770,0.003750423027502482,[3.15, 0.53]
2780,0.003750423027502482,[3.15, 0.53]
2790,0.003750423027502482,[3.15, 0.53]
2800,0.003750423027502482,[3.15, 0.53]
2810,0.003750423027502482,[3.15, 0.53]
2820,0.003750423027502482,[3.15, 0.53]
2830,0.003750423027502482,[3.15, 0.53]
2840,0.003750423027502482,[3.15, 0.53]
2850,0.003750423027502482,[3.15, 0.53]
2860,0.003750423027502482,[3.15, 0.53]
2870,0.003750423027502482,[3.15, 0.53]
2880,0.003750423027502482,[3.15, 0.53]
2890,0.003750423027502482,[3.15, 0.53]
2900,0.003750423027502482,[3.15, 0.53]
2910,0.003750423027502482,[3.15, 0.53]
2920,0.003750423027502482,[3.15, 0.53]
2930,0.003750423027502482,[3.15, 0.53]
2940,0.003750423027502482,[3.15, 0.53]
2950,0.003750423027502482,[3.15, 0.53]
2960,0.003750423027502482,[3.15, 0.53]
2970,0.003750423027502482,[3.15, 0.53]
2980,0.003750423027502482,[3.15, 0.53]
2990,0.003750423027502482,[3.15, 0.53]
3000,0.003750423027502482,[3.15, 0.53]
3010,0.003750423027502482,[3.15, 0.53]
3020,0.003750423027502482,[3.15, 0.53]
3030,0.003750423027502482,[3.15, 0.53]
3040,0.003750423027502482,[3.15, 0.53]
3050,0.003750423027502482,[3.15, 0.53]
3060,0.003750423027502482,[3.15, 0.53]
3070,0.003750423027502482,[3.15, 0.53]
3080,0.003750423027502482,[3.15, 0.53]
3090,0.003750423027502482,[3.15, 0.53]
3100,0.003750423027502482,[3.15, 0.53]
3110,0.003750423027502482,[3.15, 0.53]
3120,0.003750423027502482,[3.15, 0.53]
3130,0.003750423027502482,[3.15, 0.53]
3140,0.003750423027502482,[3.15, 0.53]
3150,0.003750423027502482,[3.15, 0.53]
3160,0.003750423027502482,[3.15, 0.53]
3170,0.003750423027502482,[3.15, 0.53]
3180,0.003750423027502482,[3.15, 0.53]
3190,0.003750423027502482,[3.15, 0.53]
3200,0.003750423027502482,[3.15, 0.53]
3210,0.003750423027502482,[3.15, 0.53]
3220,0.003750423027502482,[3.15, 0.53]
3230,0.003750423027502482,[3.15, 0.53]
3240,0.003750423027502482,[3.15, 0.53]
3250,0.003750423027502482,[3.15, 0.53]
3260,0.003750423027502482,[3.15, 0.53]
3270,0.003750423027502482,[3.15, 0.53]
3280,0.003750423027502482,[3.15, 0.53]
3290,0.003750423027502482,[3.15, 0.53]
3300,0.003750423027502482,[3.15, 0.53]
3310,0.003750423027502482,[3.15, 0.53]
3320,0.003750423027502482,[3.15, 0.53]
3330,0.003750423027502482,[3.15, 0.53]
3340,0.003750423027502482,[3.15, 0.53]
3350,0.003750423027502482,[3.15, 0.53]
3360,0.003750423027502482,[3.15, 0.53]
3370,0.003750423027502482,[3.15, 0.53]
3380,0.003750423027502482,[3.15, 0.53]
3390,0.003750423027502482,[3.15, 0.53]
3400,0.003750423027502482,[3.15, 0.53]
3410,0.003750423027502482,[3.15, 0.53]
3420,0.003750423027502482,[3.15, 0.53]
3430,0.003750423027502482,[3.15, 0.53]
3440,0.003750423027502482,[3.15, 0.53]
3450,0.003750423027502482,[3.15, 0.53]
3460,0.003750423027502482,[3.15, 0.53]
3470,0.003750423027502482,[3.15, 0.53]
3480,0.003750423027502482,[3.15, 0.53]
3490,0.003750423027502482,[3.15, 0.53]
3500,0.003750423027502482,[3.15, 0.53]
3510,0.003750423027502482,[3.15, 0.53]
3520,0.003750423027502482,[3.15, 0.53]
3530,0.003750423027502482,[3.15, 0.53]
3540,0.003750423027502482,[3.15, 0.53]
3550,0.003750423027502482,[3.15, 0.53]
3560,0.003750423027502482,[3.15, 0.53]
3570,0.003750423027502482,[3.15, 0.53]
3580,0.003750423027502482,[3.15, 0.53]
3590,0.003750423027502482,[3.15, 0.53]
3600,0.003750423027502482,[3.15, 0.53]
3610,0.003750423027502482,[3.15, 0.53]
3620,0.003750423027502482,[3.15, 0.53]
3630,0.003750423027502482,[3.15, 0.53]
3640,0.003750423027502482,[3.15, 0.53]
3650,0.003750423027502482,[3.15, 0.53]
3660,0.003750423027502482,[3.15, 0.53]
3670,0.003750423027502482,[3.15, 0.53]
3680,0.003750423027502482,[3.15, 0.53]
3690,0.003750423027502482,[3.15, 0.53]
3700,0.003750423027502482,[3.15, 0.53]
3710,0.003750423027502482,[3.15, 0.53]
3720,0.003750423027502482,[3.15, 0.53]
3730,0.003750423027502482,[3.15, 0.53]
3740,0.003750423027502482,[3.15, 0.53]
3750,0.003750423027502482,[3.15, 0.53]
3760,0.003750423027502482,[3.15, 0.53]
3770,0.003750423027502482,[3.15, 0.53]
3780,0.003750423027502482,[3.15, 0.53]
3790,0.003750423027502482,[3.15, 0.53]
3800,0.003750423027502482,[3.15, 0.53]
3810,0.003750423027502482,[3.15, 0.53]
3820,0.003750423027502482,[3.15, 0.53]
3830,0.003750423027502482,[3.15, 0.53]
3840,0.003750423027502482,[3.15, 0.53]
3850,0.003750423027502482,[3.15, 0.53]
3860,0.003750423027502482,[3.15, 0.53]
3870,0.003750423027502482,[3.15, 0.53]
3880,0.003750423027502482,[3.15, 0.53]
3890,0.003750423027502482,[3.15, 0.53]
3900,0.003750423027502482,[3.15, 0.53]
3910,0.003750423027502482,[3.15, 0.53]
3920,0.003750423027502482,[3.15, 0.53]
3930,0.003750423027502482,[3.15, 0.53]
3940,0.003750423027502482,[3.15, 0.53]
3950,0.003750423027502482,[3.15, 0.53]
3960,0.003750423027502482,[3.15, 0.53]
3970,0.003750423027502482,[3.15, 0.53]
3980,0.003750423027502482,[3.15, 0.53]
3990,0.003750423027502482,[3.15, 0.53]
4000,0.003750423027502482,[3.15, 0.53]
4010,0.003750423027502482,[3.15, 0.53]
4020,0.003750423027502482,[3.15, 0.53]
4030,0.003750423027502482,[3.15, 0.53]
4040,0.003750423027502482,[3.15, 0.53]
4050,0.003750423027502482,[3.15, 0.53]
4060,0.003750423027502482,[3.15, 0.53]
4070,0.003750423027502482,[3.15, 0.53]
4080,0.003750423027502482,[3.15, 0.53]
4090,0.003750423027502482,[3.15, 0.53]
4100,0.003750423027502482,[3.15, 0.53]
4110,0.003750423027502482,[3.15, 0.53]
4120,0.003750423027502482,[3.15, 0.53]
4130,0.003750423027502482,[3.15, 0.53]
4140,0.003750423027502482,[3.15, 0.53]
4150,0.003750423027502482,[3.15, 0.53]
4160,0.003750423027502482,[3.15, 0.53]
4170,0.003750423027502482,[3.15, 0.53]
4180,0.003750423027502482,[3.15, 0.53]
4190,0.003750423027502482,[3.15, 0.53]
4200,0.003750423027502482,[3.15, 0.53]
4210,0.003750423027502482,[3.15, 0.53]
4220,0.003750423027502482,[3.15, 0.53]
4230,0.003750423027502482,[3.15, 0.53]
4240,0.003750423027502482,[3.15, 0.53]
4250,0.003750423027502482,[3.15, 0.53]
4260,0.003750423027502482,[3.15, 0.53]
4270,0.003750423027502482,[3.15, 0.53]
4280,0.003750423027502482,[3.15, 0.53]
4290,0.003750423027502482,[3.15, 0.53]
4300,0.003750423027502482,[3.15, 0.53]
4310,0.003750423027502482,[3.15, 0.53]
4320,0.003750423027502482,[3.15, 0.53]
4330,0.003750423027502482,[3.15, 0.53]
4340,0.003750423027502482,[3.15, 0.53]
4350,0.003750423027502482,[3.15, 0.53]
4360,0.003750423027502482,[3.15, 0.53]
4370,0.003750423027502482,[3.15, 0.53]
4380,0.003750423027502482,[3.15, 0.53]
4390,0.003750423027502482,[3.15, 0.53]
4400,0.003750423027502482,[3.15, 0.53]
4410,0.003750423027502482,[3.15, 0.53]
4420,0.003750423027502482,[3.15, 0.53]
4430,0.003750423027502482,[3.15, 0.53]
4440,0.003750423027502482,[3.15, 0.53]
4450,0.003750423027502482,[3.15, 0.53]
4460,0.003750423027502482,[3.15, 0.53]
4470,0.003750423027502482,[3.15, 0.53]
4480,0.003750423027502482,[3.15, 0.53]
4490,0.003750423027502482,[3.15, 0.53]
4500,0.003750423027502482,[3.15, 0.53]
4510,0.003750423027502482,[3.15, 0.53]
4520,0.003750423027502482,[3.15, 0.53]
4530,0.003750423027502482,[3.15, 0.53]
4540,0.003750423027502482,[3.15, 0.53]
4550,0.003750423027502482,[3.15, 0.53]
4560,0.003750423027502482,[3.15, 0.53]
4570,0.003750423027502482,[3.15, 0.53]
4580,0.003750423027502482,[3.15, 0.53]
4590,0.003750423027502482,[3.15, 0.53]
4600,0.003750423027502482,[3.15, 0.53]
4610,0.003750423027502482,[3.15, 0.53]
4620,0.003750423027502482,[3.15, 0.53]
4630,0.003750423027502482,[3.15, 0.53]
4640,0.003750423027502482,[3.15, 0.53]
4650,0.003750423027502482,[3.15, 0.53]
4660,0.003750423027502482,[3.15, 0.53]
4670,0.003750423027502482,[3.15, 0.53]
4680,0.003750423027502482,[3.15, 0.53]
4690,0.003750423027502482,[3.15, 0.53]
4700,0.003750423027502482,[3.15, 0.53]
4710,0.003750423027502482,[3.15, 0.53]
4720,0.003750423027502482,[3.15, 0.53]
4730,0.003750423027502482,[3.15, 0.53]
4740,0.003750423027502482,[3.15, 0.53]
4750,0.003750423027502482,[3.15, 0.53]
4760,0.003750423027502482,[3.15, 0.53]
4770,0.003750423027502482,[3.15, 0.53]
4780,0.003750423027502482,[3.15, 0.53]
4790,0.003750423027502482,[3.15, 0.53]
4800,0.003750423027502482,[3.15, 0.53]
4810,0.003750423027502482,[3.15, 0.53]
4820,0.003750423027502482,[3.15, 0.53]
4830,0.003750423027502482,[3.15, 0.53]
4840,0.003750423027502482,[3.15, 0.53]
4850,0.003750423027502482,[3.15, 0.53]
4860,0.003750423027502482,[3.15, 0.53]
4870,0.003750423027502482,[3.15, 0.53]
4880,0.003750423027502482,[3.15, 0.53]
4890,0.003750423027502482,[3.15, 0.53]
4900,0.003750423027502482,[3.15, 0.53]
4910,0.003750423027502482,[3.15, 0.53]
4920,0.003750423027502482,[3.15, 0.53]
4930,0.003750423027502482,[3.15, 0.53]
4940,0.003750423027502482,[3.15, 0.53]
4950,0.003750423027502482,[3.15, 0.53]
4960,0.003750423027502482,[3.15, 0.53]
4970,0.003750423027502482,[3.15, 0.53]
4980,0.003750423027502482,[3.15, 0.53]
4990,0.003750423027502482,[3.15, 0.53]
5000,0.003750423027502482,[3.15, 0.53]
5010,0.003750423027502482,[3.15, 0.53]
5020,0.003750423027502482,[3.15, 0.53]
5030,0.003750423027502482,[3.15, 0.53]
5040,0.003750423027502482,[3.15, 0.53]
5050,0.003750423027502482,[3.15, 0.53]
5060,0.003750423027502482,[3.15, 0.53]
5070,0.003750423027502482,[3.15, 0.53]
5080,0.003750423027502482,[3.15, 0.53]
5090,0.003750423027502482,[3.15, 0.53]
5100,0.003750423027502482,[3.15, 0.53]
5110,0.003750423027502482,[3.15, 0.53]
5120,0.003750423027502482,[3.15, 0.53]
5130,0.003750423027502482,[3.15, 0.53]
5140,0.003750423027502482,[3.15, 0.53]
5150,0.003750423027502482,[3.15, 0.53]
5160,0.003750423027502482,[3.15, 0.53]
5170,0.003750423027502482,[3.15, 0.53]
5180,0.003750423027502482,[3.15, 0.53]
5190,0.003750423027502482,[3.15, 0.53]
5200,0.003750423027502482,[3.15, 0.53]
5210,0.003750423027502482,[3.15, 0.53]
5220,0.003750423027502482,[3.15, 0.53]
5230,0.003750423027502482,[3.15, 0.53]
5240,0.003750423027502482,[3.15, 0.53]
5250,0.003750423027502482,[3.15, 0.53]
5260,0.003750423027502482,[3.15, 0.53]
5270,0.003750423027502482,[3.15, 0.53]
5280,0.003750423027502482,[3.15, 0.53]
5290,0.003750423027502482,[3.15, 0.53]
5300,0.003750423027502482,[3.15, 0.53]
5310,0.003750423027502482,[3.15, 0.53]
5320,0.003750423027502482,[3.15, 0.53]
5330,0.003750423027502482,[3.15, 0.53]
5340,0.003750423027502482,[3.15, 0.53]
5350,0.003750423027502482,[3.15, 0.53]
5360,0.003750423027502482,[3.15, 0.53]
5370,0.003750423027502482,[3.15, 0.53]
5380,0.003750423027502482,[3.15, 0.53]
5390,0.003750423027502482,[3.15, 0.53]
5400,0.003750423027502482,[3.15, 0.53]
5410,0.003750423027502482,[3.15, 0.53]
5420,0.003750423027502482,[3.15, 0.53]
5430,0.003750423027502482,[3.15, 0.53]
5440,0.003750423027502482,[3.15, 0.53]
5450,0.003750423027502482,[3.15, 0.53]
5460,0.003750423027502482,[3.15, 0.53]
5470,0.003750423027502482,[3.15, 0.53]
5480,0.003750423027502482,[3.15, 0.53]
5490,0.003750423027502482,[3.15, 0.53]
5500,0.003750423027502482,[3.15, 0.53]
5510,0.003750423027502482,[3.15, 0.53]
5520,0.003750423027502482,[3.15, 0.53]
5530,0.003750423027502482,[3.15, 0.53]
5540,0.003750423027502482,[3.15, 0.53]
5550,0.003750423027502482,[3.15, 0.53]
5560,0.003750423027502482,[3.15, 0.53]
5570,0.003750423027502482,[3.15, 0.53]
5580,0.003750423027502482,[3.15, 0.53]
5590,0.003750423027502482,[3.15, 0.53]
5600,0.003750423027502482,[3.15, 0.53]
5610,0.003750423027502482,[3.15, 0.53]
5620,0.003750423027502482,[3.15, 0.53]
5630,0.003750423027502482,[3.15, 0.53]
5640,0.003750423027502482,[3.15, 0.53]
5650,0.003750423027502482,[3.15, 0.53]
5660,0.003750423027502482,[3.15, 0.53]
5670,0.003750423027502482,[3.15, 0.53]
5680,0.003750423027502482,[3.15, 0.53]
5690,0.003750423027502482,[3.15, 0.53]
5700,0.003750423027502482,[3.15, 0.53]
5710,0.003750423027502482,[3.15, 0.53]
5720,0.003750423027502482,[3.15, 0.53]
5730,0.003750423027502482,[3.15, 0.53]
5740,0.003750423027502482,[3.15, 0.53]
5750,0.003750423027502482,[3.15, 0.53]
5760,0.003750423027502482,[3.15, 0.53]
5770,0.003750423027502482,[3.15, 0.53]
5780,0.003750423027502482,[3.15, 0.53]
5790,0.003750423027502482,[3.15, 0.53]
5800,0.003750423027502482,[3.15, 0.53]
5810,0.003750423027502482,[3.15, 0.53]
5820,0.003750423027502482,[3.15, 0.53]
5830,0.003750423027502482,[3.15, 0.53]
5840,0.003750423027502482,[3.15, 0.53]
5850,0.003750423027502482,[3.15, 0.53]
5860,0.003750423027502482,[3.15, 0.53]
5870,0.003750423027502482,[3.15, 0.53]
5880,0.003750423027502482,[3.15, 0.53]
5890,0.003750423027502482,[3.15, 0.53]
5900,0.003750423027502482,[3.15, 0.53]
5910,0.003750423027502482,[3.15, 0.53]
5920,0.003750423027502482,[3.15, 0.53]
5930,0.003750423027502482,[3.15, 0.53]
5940,0.003750423027502482,[3.15, 0.53]
5950,0.003750423027502482,[3.15, 0.53]
5960,0.003750423027502482,[3.15, 0.53]
5970,0.003750423027502482,[3.15, 0.53]
5980,0.003750423027502482,[3.15, 0.53]
5990,0.003750423027502482,[3.15, 0.53]
6000,0.003750423027502482,[3.15, 0.53]
6010,0.003750423027502482,[3.15, 0.53]
6020,0.003750423027502482,[3.15, 0.53]
6030,0.003750423027502482,[3.15, 0.53]
6040,0.003750423027502482,[3.15, 0.53]
6050,0.003750423027502482,[3.15, 0.53]
6060,0.003750423027502482,[3.15, 0.53]
6070,0.003750423027502482,[3.15, 0.53]
6080,0.003750423027502482,[3.15, 0.53]
6090,0.003750423027502482,[3.15, 0.53]
