Iterations,fitness,chromosome
5030,0.016150826660168205,[-0.03, -0.01]
5040,0.016150826660168205,[-0.03, -0.01]
5050,0.016150826660168205,[-0.03, -0.01]
5060,0.016150826660168205,[-0.03, -0.01]
5070,0.016150826660168205,[-0.03, -0.01]
5080,0.016150826660168205,[-0.03, -0.01]
5090,0.016150826660168205,[-0.03, -0.01]
5100,0.016150826660168205,[-0.03, -0.01]
5110,0.016150826660168205,[-0.03, -0.01]
5120,0.016150826660168205,[-0.03, -0.01]
5130,0.016150826660168205,[-0.03, -0.01]
5140,0.016150826660168205,[-0.03, -0.01]
5150,0.016150826660168205,[-0.03, -0.01]
5160,0.016150826660168205,[-0.03, -0.01]
5170,0.016150826660168205,[-0.03, -0.01]
5180,0.016150826660168205,[-0.03, -0.01]
5190,0.016150826660168205,[-0.03, -0.01]
5200,0.016150826660168205,[-0.03, -0.01]
5210,0.016150826660168205,[-0.03, -0.01]
5220,0.016150826660168205,[-0.03, -0.01]
5230,0.016150826660168205,[-0.03, -0.01]
5240,0.016150826660168205,[-0.03, -0.01]
5250,0.016150826660168205,[-0.03, -0.01]
5260,0.016150826660168205,[-0.03, -0.01]
5270,0.016150826660168205,[-0.03, -0.01]
5280,0.016150826660168205,[-0.03, -0.01]
5290,0.016150826660168205,[-0.03, -0.01]
5300,0.016150826660168205,[-0.03, -0.01]
5310,0.016150826660168205,[-0.03, -0.01]
5320,0.016150826660168205,[-0.03, -0.01]
5330,0.016150826660168205,[-0.03, -0.01]
5340,0.016150826660168205,[-0.03, -0.01]
5350,0.016150826660168205,[-0.03, -0.01]
5360,0.016150826660168205,[-0.03, -0.01]
5370,0.016150826660168205,[-0.03, -0.01]
5380,0.016150826660168205,[-0.03, -0.01]
5390,0.016150826660168205,[-0.03, -0.01]
5400,0.016150826660168205,[-0.03, -0.01]
5410,0.016150826660168205,[-0.03, -0.01]
5420,0.016150826660168205,[-0.03, -0.01]
5430,0.016150826660168205,[-0.03, -0.01]
5440,0.016150826660168205,[-0.03, -0.01]
5450,0.016150826660168205,[-0.03, -0.01]
5460,0.016150826660168205,[-0.03, -0.01]
5470,0.016150826660168205,[-0.03, -0.01]
5480,0.016150826660168205,[-0.03, -0.01]
5490,0.016150826660168205,[-0.03, -0.01]
5500,0.016150826660168205,[-0.03, -0.01]
5510,0.016150826660168205,[-0.03, -0.01]
5520,0.016150826660168205,[-0.03, -0.01]
5530,0.016150826660168205,[-0.03, -0.01]
5540,0.016150826660168205,[-0.03, -0.01]
5550,0.016150826660168205,[-0.03, -0.01]
5560,0.016150826660168205,[-0.03, -0.01]
5570,0.016150826660168205,[-0.03, -0.01]
5580,0.016150826660168205,[-0.03, -0.01]
5590,0.016150826660168205,[-0.03, -0.01]
5600,0.016150826660168205,[-0.03, -0.01]
5610,0.016150826660168205,[-0.03, -0.01]
5620,0.016150826660168205,[-0.03, -0.01]
5630,0.016150826660168205,[-0.03, -0.01]
5640,0.016150826660168205,[-0.03, -0.01]
5650,0.016150826660168205,[-0.03, -0.01]
5660,0.016150826660168205,[-0.03, -0.01]
5670,0.016150826660168205,[-0.03, -0.01]
5680,0.016150826660168205,[-0.03, -0.01]
5690,0.016150826660168205,[-0.03, -0.01]
5700,0.016150826660168205,[-0.03, -0.01]
5710,0.016150826660168205,[-0.03, -0.01]
5720,0.016150826660168205,[-0.03, -0.01]
5730,0.016150826660168205,[-0.03, -0.01]
5740,0.016150826660168205,[-0.03, -0.01]
5750,0.016150826660168205,[-0.03, -0.01]
5760,0.016150826660168205,[-0.03, -0.01]
5770,0.016150826660168205,[-0.03, -0.01]
5780,0.016150826660168205,[-0.03, -0.01]
5790,0.016150826660168205,[-0.03, -0.01]
5800,0.016150826660168205,[-0.03, -0.01]
5810,0.016150826660168205,[-0.03, -0.01]
5820,0.016150826660168205,[-0.03, -0.01]
5830,0.016150826660168205,[-0.03, -0.01]
5840,0.016150826660168205,[-0.03, -0.01]
5850,0.016150826660168205,[-0.03, -0.01]
5860,0.016150826660168205,[-0.03, -0.01]
5870,0.016150826660168205,[-0.03, -0.01]
5880,0.016150826660168205,[-0.03, -0.01]
