Iterations,fitness,chromosome,,,,,,,,,
1040,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1050,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1060,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1070,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1080,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1090,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1100,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1110,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1120,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1130,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1140,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1150,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1160,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1170,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1180,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1190,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1200,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1210,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1220,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1230,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1240,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1250,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1260,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1270,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1280,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1290,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1300,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1310,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1320,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1330,0.092331911,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
1340,0.090831487,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.28]
1350,0.090831487,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.28]
1360,0.090831487,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.28]
1370,0.070897664,[-0.09,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1380,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1390,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1400,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1410,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1420,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1430,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1440,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1450,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1460,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1470,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1480,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1490,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1500,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1510,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1520,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1530,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1540,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1550,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1560,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1570,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1580,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1590,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1600,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1610,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1620,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1630,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1640,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1650,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1660,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1670,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1680,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1690,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1700,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1710,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1720,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1730,0.070886735,[-0.01,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1740,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1750,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1760,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1770,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1780,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1790,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1800,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1810,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1820,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1830,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1840,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1850,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1860,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1870,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1880,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1890,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1900,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1910,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1920,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1930,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1940,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1950,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1960,0.070386707,[-0.01,0,0.09,0.01,-0.01,-0.19,-0.07,-0.01,-0.11, -0.23]
1970,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
1980,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
1990,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2000,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2010,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2020,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2030,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
